PID,seed_id,zoo_id,zoo_type,test_id,test_type,response,prims
51,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",0,A+0,1,"[7, 5, 0, 6]"
47,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",0,A+0,1,"[1, 4, 2, 5]"
34,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",0,A+0,1,"[6, 5, 3, 0]"
89,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",0,A+0,1,"[7, 5, 0, 6]"
86,0,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",0,A+0,1,"[1, 6, 0, 2]"
67,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",0,A+0,1,"[1, 4, 2, 5]"
74,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",0,A+0,1,"[1, 4, 2, 5]"
66,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",0,A+0,1,"[7, 5, 0, 6]"
69,0,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",0,A+0,1,"[1, 6, 0, 2]"
38,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",0,A+0,1,"[1, 4, 2, 5]"
92,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",0,A+0,1,"[7, 5, 0, 6]"
59,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",0,A+0,1,"[6, 5, 3, 0]"
42,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",0,A+0,1,"[6, 5, 3, 0]"
96,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",0,A+0,1,"[3, 2, 7, 5]"
83,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",0,A+0,1,"[3, 2, 7, 5]"
76,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",0,A+0,1,"[3, 2, 7, 5]"
65,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",0,A+0,1,"[6, 5, 3, 0]"
68,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",0,A+0,1,"[6, 5, 3, 0]"
56,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",0,A+0,1,"[3, 2, 7, 5]"
88,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",0,A+0,1,"[7, 5, 0, 6]"
54,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",0,A+0,1,"[6, 5, 3, 0]"
44,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",0,A+0,1,"[1, 4, 2, 5]"
100,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",0,A+0,1,"[3, 2, 7, 5]"
63,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",0,A+0,1,"[3, 2, 7, 5]"
72,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",0,A+0,1,"[3, 2, 7, 5]"
90,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",0,A+0,1,"[7, 5, 0, 6]"
55,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",0,A+0,1,"[7, 5, 0, 6]"
75,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",0,A+0,1,"[3, 2, 7, 5]"
64,0,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",1,A+270,1,"[1, 6, 0, 2]"
40,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",1,A+270,1,"[3, 2, 7, 5]"
60,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",1,A+270,1,"[1, 4, 2, 5]"
51,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",1,A+270,1,"[7, 5, 0, 6]"
47,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",1,A+270,1,"[1, 4, 2, 5]"
34,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",1,A+270,1,"[6, 5, 3, 0]"
89,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",1,A+270,1,"[7, 5, 0, 6]"
86,0,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",1,A+270,1,"[1, 6, 0, 2]"
67,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",1,A+270,1,"[1, 4, 2, 5]"
74,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",1,A+270,0,"[1, 4, 2, 5]"
66,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",1,A+270,1,"[7, 5, 0, 6]"
69,0,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",1,A+270,1,"[1, 6, 0, 2]"
38,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",1,A+270,1,"[1, 4, 2, 5]"
92,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",1,A+270,1,"[7, 5, 0, 6]"
59,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",1,A+270,1,"[6, 5, 3, 0]"
42,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",1,A+270,1,"[6, 5, 3, 0]"
96,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",1,A+270,1,"[3, 2, 7, 5]"
83,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",1,A+270,1,"[3, 2, 7, 5]"
76,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",1,A+270,1,"[3, 2, 7, 5]"
65,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",1,A+270,1,"[6, 5, 3, 0]"
68,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",1,A+270,1,"[6, 5, 3, 0]"
56,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",1,A+270,1,"[3, 2, 7, 5]"
88,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",1,A+270,1,"[7, 5, 0, 6]"
54,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",1,A+270,1,"[6, 5, 3, 0]"
44,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",1,A+270,1,"[1, 4, 2, 5]"
100,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",1,A+270,1,"[3, 2, 7, 5]"
63,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",1,A+270,1,"[3, 2, 7, 5]"
72,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",1,A+270,0,"[3, 2, 7, 5]"
90,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",1,A+270,1,"[7, 5, 0, 6]"
55,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",1,A+270,1,"[7, 5, 0, 6]"
75,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",1,A+270,1,"[3, 2, 7, 5]"
64,0,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",2,AB1+0,1,"[1, 6, 0, 2]"
40,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",2,AB1+0,1,"[3, 2, 7, 5]"
60,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",2,AB1+0,1,"[1, 4, 2, 5]"
51,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",2,AB1+0,1,"[7, 5, 0, 6]"
47,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",2,AB1+0,1,"[1, 4, 2, 5]"
34,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",2,AB1+0,1,"[6, 5, 3, 0]"
89,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",2,AB1+0,1,"[7, 5, 0, 6]"
86,0,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",2,AB1+0,1,"[1, 6, 0, 2]"
67,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",2,AB1+0,1,"[1, 4, 2, 5]"
74,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",2,AB1+0,1,"[1, 4, 2, 5]"
66,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",2,AB1+0,1,"[7, 5, 0, 6]"
69,0,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",2,AB1+0,1,"[1, 6, 0, 2]"
38,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",2,AB1+0,1,"[1, 4, 2, 5]"
92,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",2,AB1+0,1,"[7, 5, 0, 6]"
59,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",2,AB1+0,1,"[6, 5, 3, 0]"
42,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",2,AB1+0,1,"[6, 5, 3, 0]"
96,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",2,AB1+0,0,"[3, 2, 7, 5]"
83,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",2,AB1+0,1,"[3, 2, 7, 5]"
76,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",2,AB1+0,1,"[3, 2, 7, 5]"
65,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",2,AB1+0,1,"[6, 5, 3, 0]"
68,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",2,AB1+0,1,"[6, 5, 3, 0]"
56,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",2,AB1+0,1,"[3, 2, 7, 5]"
88,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",2,AB1+0,0,"[7, 5, 0, 6]"
54,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",2,AB1+0,1,"[6, 5, 3, 0]"
44,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",2,AB1+0,1,"[1, 4, 2, 5]"
100,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",2,AB1+0,1,"[3, 2, 7, 5]"
63,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",2,AB1+0,0,"[3, 2, 7, 5]"
72,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",2,AB1+0,0,"[3, 2, 7, 5]"
90,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",2,AB1+0,1,"[7, 5, 0, 6]"
55,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",2,AB1+0,1,"[7, 5, 0, 6]"
75,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",2,AB1+0,1,"[3, 2, 7, 5]"
64,0,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",3,AD0+0,1,"[1, 6, 0, 2]"
40,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",3,AD0+0,0,"[3, 2, 7, 5]"
60,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",3,AD0+0,1,"[1, 4, 2, 5]"
51,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",3,AD0+0,1,"[7, 5, 0, 6]"
47,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",3,AD0+0,1,"[1, 4, 2, 5]"
34,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",3,AD0+0,1,"[6, 5, 3, 0]"
89,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",3,AD0+0,1,"[7, 5, 0, 6]"
86,0,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",3,AD0+0,1,"[1, 6, 0, 2]"
67,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",3,AD0+0,1,"[1, 4, 2, 5]"
74,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",3,AD0+0,1,"[1, 4, 2, 5]"
66,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",3,AD0+0,1,"[7, 5, 0, 6]"
69,0,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",3,AD0+0,1,"[1, 6, 0, 2]"
38,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",3,AD0+0,1,"[1, 4, 2, 5]"
92,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",3,AD0+0,1,"[7, 5, 0, 6]"
59,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",3,AD0+0,1,"[6, 5, 3, 0]"
42,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",3,AD0+0,1,"[6, 5, 3, 0]"
96,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",3,AD0+0,0,"[3, 2, 7, 5]"
83,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",3,AD0+0,1,"[3, 2, 7, 5]"
76,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",3,AD0+0,1,"[3, 2, 7, 5]"
65,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",3,AD0+0,1,"[6, 5, 3, 0]"
68,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",3,AD0+0,1,"[6, 5, 3, 0]"
56,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",3,AD0+0,1,"[3, 2, 7, 5]"
88,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",3,AD0+0,1,"[7, 5, 0, 6]"
54,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",3,AD0+0,1,"[6, 5, 3, 0]"
44,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",3,AD0+0,1,"[1, 4, 2, 5]"
100,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",3,AD0+0,1,"[3, 2, 7, 5]"
63,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",3,AD0+0,1,"[3, 2, 7, 5]"
72,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",3,AD0+0,0,"[3, 2, 7, 5]"
90,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",3,AD0+0,1,"[7, 5, 0, 6]"
55,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",3,AD0+0,1,"[7, 5, 0, 6]"
75,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",3,AD0+0,1,"[3, 2, 7, 5]"
64,0,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",4,BC0+0,1,"[1, 6, 0, 2]"
40,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",4,BC0+0,1,"[3, 2, 7, 5]"
60,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",4,BC0+0,0,"[1, 4, 2, 5]"
51,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",4,BC0+0,0,"[7, 5, 0, 6]"
47,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",4,BC0+0,0,"[1, 4, 2, 5]"
34,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",4,BC0+0,1,"[6, 5, 3, 0]"
89,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",4,BC0+0,1,"[7, 5, 0, 6]"
86,0,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",4,BC0+0,0,"[1, 6, 0, 2]"
67,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",4,BC0+0,0,"[1, 4, 2, 5]"
74,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",4,BC0+0,0,"[1, 4, 2, 5]"
66,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",4,BC0+0,1,"[7, 5, 0, 6]"
69,0,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",4,BC0+0,1,"[1, 6, 0, 2]"
38,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",4,BC0+0,0,"[1, 4, 2, 5]"
92,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",4,BC0+0,0,"[7, 5, 0, 6]"
59,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",4,BC0+0,0,"[6, 5, 3, 0]"
42,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",4,BC0+0,0,"[6, 5, 3, 0]"
96,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",4,BC0+0,0,"[3, 2, 7, 5]"
83,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",4,BC0+0,1,"[3, 2, 7, 5]"
76,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",4,BC0+0,1,"[3, 2, 7, 5]"
65,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",4,BC0+0,0,"[6, 5, 3, 0]"
68,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",4,BC0+0,1,"[6, 5, 3, 0]"
56,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",4,BC0+0,1,"[3, 2, 7, 5]"
88,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",4,BC0+0,0,"[7, 5, 0, 6]"
54,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",4,BC0+0,0,"[6, 5, 3, 0]"
44,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",4,BC0+0,1,"[1, 4, 2, 5]"
100,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",4,BC0+0,0,"[3, 2, 7, 5]"
63,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",4,BC0+0,0,"[3, 2, 7, 5]"
72,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",4,BC0+0,0,"[3, 2, 7, 5]"
90,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",4,BC0+0,1,"[7, 5, 0, 6]"
55,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",4,BC0+0,0,"[7, 5, 0, 6]"
75,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",4,BC0+0,0,"[3, 2, 7, 5]"
64,0,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",5,DD0+0,1,"[1, 6, 0, 2]"
40,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",5,DD0+0,1,"[3, 2, 7, 5]"
60,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",5,DD0+0,0,"[1, 4, 2, 5]"
51,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",5,DD0+0,0,"[7, 5, 0, 6]"
47,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",5,DD0+0,0,"[1, 4, 2, 5]"
34,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",5,DD0+0,1,"[6, 5, 3, 0]"
89,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",5,DD0+0,1,"[7, 5, 0, 6]"
86,0,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",5,DD0+0,0,"[1, 6, 0, 2]"
67,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",5,DD0+0,0,"[1, 4, 2, 5]"
74,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",5,DD0+0,0,"[1, 4, 2, 5]"
66,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",5,DD0+0,1,"[7, 5, 0, 6]"
69,0,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",5,DD0+0,1,"[1, 6, 0, 2]"
38,1,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",5,DD0+0,0,"[1, 4, 2, 5]"
92,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",5,DD0+0,0,"[7, 5, 0, 6]"
59,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",5,DD0+0,0,"[6, 5, 3, 0]"
42,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",5,DD0+0,0,"[6, 5, 3, 0]"
96,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",5,DD0+0,1,"[3, 2, 7, 5]"
83,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",5,DD0+0,1,"[3, 2, 7, 5]"
76,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",5,DD0+0,1,"[3, 2, 7, 5]"
65,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",5,DD0+0,0,"[6, 5, 3, 0]"
68,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",5,DD0+0,1,"[6, 5, 3, 0]"
56,3,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",5,DD0+0,1,"[3, 2, 7, 5]"
88,4,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",5,DD0+0,0,"[7, 5, 0, 6]"
54,2,16,"['A+0', 'AD0+90', 'AB1C0+0', 'A+90', 'AB0+270', 'AC1D0+90']",5,DD0+0,0,"[6, 5, 3, 0]"
