id,version,seed_id,zoo_id,n_example,canvasdata,actiondata,gen_code_18
68,0.0,0.0,2.0,3.0,"[{'id': 'prim0', 'transformstr': 't720,360r90,0,0s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't660,300r90,0,0s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim1'}]",AB5+270
68,0.0,0.0,12.0,3.0,"[{'id': 'prim0', 'transformstr': 't660,420r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}]",A+270
68,0.0,0.0,10.0,3.0,"[{'id': 'prim0', 'transformstr': 't780,300r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}]",A+270
68,0.0,0.0,15.0,3.0,"[{'id': 'prim0', 'transformstr': 't540,360s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't480,300s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}]",AB7+0
68,0.0,0.0,1.0,3.0,"[{'id': 'prim0', 'transformstr': 't600,360s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't720,420r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}, {'rotate': 'prim1'}]",AB5+0
68,0.0,0.0,7.0,3.0,"[{'id': 'prim3', 'transformstr': 't420,420s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't420,480s3,3,0,0'}, {'id': 'prim2', 'transformstr': 't480,540s3,3,0,0'}]","[{'create': 'prim3'}, {'create': 'prim0'}, {'create': 'prim2'}, {'bind': ['prim3', 'prim0', 'prim2']}]",AC1D0+0
68,0.0,0.0,3.0,3.0,"[{'id': 'prim1', 'transformstr': 't480,360s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't480,540r-90,0,0s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}]",AB0+90
68,0.0,0.0,8.0,3.0,"[{'id': 'prim1', 'transformstr': 't720,420r90,0,0s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't480,480s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't600,360s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim1'}, {'rotate': 'prim3'}, {'create': 'prim0'}, {'bind': ['prim1', 'prim3', 'prim0']}]",AB0D6+0
68,0.0,0.0,13.0,3.0,"[{'id': 'prim2', 'transformstr': 't660,300r90,0,0s3,3,0,0'}]","[{'create': 'prim2'}, {'rotate': 'prim2'}, {'bind': ['prim2']}]",C+270
68,0.0,0.0,0.0,3.0,"[{'id': 'prim0', 'transformstr': 't660,540r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}]",A+180
68,0.0,0.0,18.0,3.0,"[{'id': 'prim0', 'transformstr': 't480,360s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't660,300r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}, {'rotate': 'prim1'}, {'bind': ['prim0', 'prim1']}]",AB9+0
68,0.0,0.0,5.0,3.0,"[{'id': 'prim0', 'transformstr': 't420,360s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't660,360s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't540,360s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'create': 'prim0'}, {'bind': ['prim0', 'prim0', 'prim0']}]",AA3A10+0
68,0.0,0.0,11.0,3.0,"[{'id': 'prim0', 'transformstr': 't660,360r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}]",A+270
68,0.0,0.0,20.0,3.0,"[{'id': 'prim0', 'transformstr': 't540,300s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't600,180r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}, {'rotate': 'prim1'}]",AB4+0
68,0.0,0.0,9.0,3.0,"[{'id': 'prim0', 'transformstr': 't480,420s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't600,480r180,0,0s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't540,600r-90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'create': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}]",AA11D2+0
68,0.0,0.0,14.0,3.0,"[{'id': 'prim1', 'transformstr': 't480,360s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't480,420s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}]",AB4+0
68,0.0,0.0,4.0,3.0,"[{'id': 'prim0', 'transformstr': 't600,240r90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't600,360r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'bind': ['prim0', 'prim0']}]",AA3+270
69,0.0,4.0,4.0,6.0,"[{'id': 'prim3', 'transformstr': 't480,420s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't720,540r180,0,0s3,3,0,0'}]","[{'create': 'prim3'}, {'create': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}]",DD1+0
69,0.0,4.0,10.0,6.0,"[{'id': 'prim2', 'transformstr': 't600,300s3,3,0,0'}]",[{'create': 'prim2'}],C+0
69,0.0,4.0,13.0,6.0,"[{'id': 'prim3', 'transformstr': 't600,360s3,3,0,0'}]",[{'create': 'prim3'}],D+0
69,0.0,4.0,9.0,6.0,"[{'id': 'prim0', 'transformstr': 't480,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't480,240s3,3,0,0'}, {'id': 'prim2', 'transformstr': 't600,300r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'create': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim2'}]",AA0C9+0
69,0.0,4.0,12.0,6.0,"[{'id': 'prim3', 'transformstr': 't660,360s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'delete': 'prim0'}, {'create': 'prim3'}]",D+0
69,0.0,4.0,3.0,6.0,"[{'id': 'prim2', 'transformstr': 't660,360s3,3,0,0'}, {'id': 'prim2', 'transformstr': 't660,420s3,3,0,0'}]","[{'create': 'prim2'}, {'create': 'prim2'}]",CC11+0
69,0.0,4.0,20.0,6.0,"[{'id': 'prim0', 'transformstr': 't660,360s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't720,420s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}]",AB2+0
69,0.0,4.0,8.0,6.0,"[{'id': 'prim0', 'transformstr': 't720,300r90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't780,300r90,0,0s3,3,0,0'}, {'id': 'prim2', 'transformstr': 't600,240s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'create': 'prim2'}]",AA0C1+270
69,0.0,4.0,17.0,6.0,"[{'id': 'prim0', 'transformstr': 't720,300s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't840,360r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim3'}, {'rotate': 'prim3'}]",AD1+0
69,0.0,4.0,11.0,6.0,"[{'id': 'prim0', 'transformstr': 't540,240s3,3,0,0'}]",[{'create': 'prim0'}],A+0
69,0.0,4.0,18.0,6.0,"[{'id': 'prim0', 'transformstr': 't600,300s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't720,360r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim3'}, {'rotate': 'prim3'}]",AD0+0
69,0.0,4.0,7.0,6.0,"[{'id': 'prim0', 'transformstr': 't420,360s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't480,300s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't540,360s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'create': 'prim1'}]",AA0B3+0
69,0.0,4.0,16.0,6.0,"[{'id': 'prim2', 'transformstr': 't660,360s3,3,0,0'}, {'id': 'prim2', 'transformstr': 't660,300s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim1'}, {'delete': 'prim1'}, {'delete': 'prim1'}, {'create': 'prim2'}, {'create': 'prim2'}]",CC0+0
69,0.0,4.0,15.0,6.0,"[{'id': 'prim1', 'transformstr': 't660,360r90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't540,300s3,3,0,0'}]","[{'create': 'prim1'}, {'rotate': 'prim1'}, {'create': 'prim0'}]",AB0+0
69,0.0,4.0,1.0,6.0,"[{'id': 'prim0', 'transformstr': 't720,420s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't780,360s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}]",AB14+0
69,0.0,4.0,14.0,6.0,"[{'id': 'prim0', 'transformstr': 't600,240s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't660,180s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}]",AB1+0
69,0.0,4.0,2.0,6.0,"[{'id': 'prim1', 'transformstr': 't540,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't540,360s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}]",AB2+0
69,0.0,4.0,19.0,6.0,"[{'id': 'prim1', 'transformstr': 't600,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't480,300s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}]",Invalid
69,0.0,4.0,0.0,6.0,"[{'id': 'prim0', 'transformstr': 't780,480r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}]",A+0
69,0.0,4.0,6.0,6.0,"[{'id': 'prim0', 'transformstr': 't600,300s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't600,240s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't600,360s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim3'}, {'create': 'prim3'}, {'delete': 'prim3'}, {'create': 'prim1'}]",AB4D8+0
69,0.0,4.0,5.0,6.0,"[{'id': 'prim0', 'transformstr': 't600,420s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't660,360s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't840,360r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}]",AA0A3+180
70,1.0,1.0,18.0,3.0,"[{'id': 'prim1', 'transformstr': 't720,300r90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't540,300s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't420,420r-90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't600,420r180,0,0s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'bind': ['prim1', 'prim0']}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'unbind': ['prim1', 'prim0']}, {'bind': ['prim0', 'prim1', 'prim0']}, {'create': 'prim1'}, {'rotate': 'prim1'}, {'unbind': ['prim0', 'prim1', 'prim0']}, {'bind': ['prim1', 'prim0', 'prim1', 'prim0']}]",Invalid
70,1.0,1.0,2.0,3.0,"[{'id': 'prim0', 'transformstr': 't720,480r180,0,0s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't720,540r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}, {'bind': ['prim0', 'prim1']}]",AB0+180
70,1.0,1.0,13.0,3.0,"[{'id': 'prim0', 'transformstr': 't480,300s3,3,0,0'}, {'id': 'prim2', 'transformstr': 't660,300r90,0,0s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't720,360r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}, {'create': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'bind': ['prim0', 'prim2', 'prim1']}]",AC0B0+0
70,1.0,1.0,7.0,3.0,"[{'id': 'prim2', 'transformstr': 't540,300s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't540,480r-90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't600,240r90,0,0s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't420,240s3,3,0,0'}]","[{'create': 'prim2'}, {'create': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'create': 'prim1'}, {'bind': ['prim2', 'prim3', 'prim0', 'prim1']}]",Invalid
70,1.0,1.0,1.0,3.0,"[{'id': 'prim0', 'transformstr': 't480,360s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't540,420s3,3,0,0'}]","[{'create': 'prim2'}, {'delete': 'prim2'}, {'create': 'prim0'}, {'create': 'prim1'}]",AB2+0
70,1.0,1.0,9.0,3.0,"[{'id': 'prim2', 'transformstr': 't600,240s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't480,360s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't720,360r90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't660,300r90,0,0s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim3'}, {'rotate': 'prim3'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'bind': ['prim1', 'prim3', 'prim0']}, {'create': 'prim2'}, {'unbind': ['prim1', 'prim3', 'prim0']}, {'bind': ['prim2', 'prim1', 'prim3', 'prim0']}]",Invalid
70,1.0,1.0,11.0,3.0,"[{'id': 'prim0', 'transformstr': 't540,360s3,3,0,0'}]",[{'create': 'prim0'}],A+0
70,1.0,1.0,15.0,3.0,"[{'id': 'prim1', 'transformstr': 't540,480r-90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't540,300s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'bind': ['prim1', 'prim0']}]",AB0+0
70,1.0,1.0,14.0,3.0,"[{'id': 'prim0', 'transformstr': 't660,420r90,0,0s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't660,480r180,0,0s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}, {'rotate': 'prim1'}, {'bind': ['prim0', 'prim1']}]",AB0+270
70,1.0,1.0,6.0,3.0,"[{'id': 'prim0', 'transformstr': 't660,420r180,0,0s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't660,480r180,0,0s3,3,0,0'}, {'id': 'prim2', 'transformstr': 't600,360r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim3'}, {'create': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim2'}, {'bind': ['prim0', 'prim3', 'prim2']}, {'unbind': ['prim0', 'prim3', 'prim2']}, {'delete': 'prim2'}, {'create': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim2'}, {'bind': ['prim0', 'prim3', 'prim2']}]",AC1D0+180
70,1.0,1.0,0.0,3.0,"[{'id': 'prim0', 'transformstr': 't660,480r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}]",A+180
70,1.0,1.0,17.0,3.0,"[{'id': 'prim2', 'transformstr': 't480,360s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't660,360r90,0,0s3,3,0,0'}, {'id': 'prim2', 'transformstr': 't480,300s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim1'}, {'bind': ['prim2', 'prim1']}, {'create': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim2'}, {'bind': ['prim2', 'prim1', 'prim2']}]",BC0C0+270
70,1.0,1.0,16.0,3.0,"[{'id': 'prim0', 'transformstr': 't660,540r180,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't660,480r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'bind': ['prim0', 'prim0']}]",AA0+180
70,1.0,1.0,5.0,3.0,"[{'id': 'prim0', 'transformstr': 't540,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't480,360s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't600,240s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'create': 'prim0'}, {'bind': ['prim0', 'prim0', 'prim0']}, {'bind': ['prim0', 'prim0', 'prim0']}]",AA15A15+0
70,1.0,1.0,8.0,3.0,"[{'id': 'prim0', 'transformstr': 't540,360s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't540,300s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't600,420r180,0,0s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't540,540r-90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'create': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'create': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'bind': ['prim0', 'prim0', 'prim3', 'prim1']}]",Invalid
70,1.0,1.0,10.0,3.0,"[{'id': 'prim0', 'transformstr': 't660,360r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}]",A+270
70,1.0,1.0,3.0,3.0,"[{'id': 'prim0', 'transformstr': 't540,300s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't540,540r-90,0,0s3,3,0,0'}, {'id': 'prim2', 'transformstr': 't600,540r-90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'create': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim2'}, {'bind': ['prim0', 'prim1', 'prim2']}]",AB2C3+0
70,1.0,1.0,12.0,3.0,"[{'id': 'prim0', 'transformstr': 't660,300r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}]",A+270
70,1.0,1.0,4.0,3.0,"[{'id': 'prim1', 'transformstr': 't780,360r90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't720,540r180,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't540,360s3,3,0,0'}, {'id': 'prim2', 'transformstr': 't540,300s3,3,0,0'}]","[{'create': 'prim2'}, {'create': 'prim0'}, {'create': 'prim0'}, {'create': 'prim0'}, {'delete': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'bind': ['prim0', 'prim0', 'prim2']}, {'create': 'prim1'}, {'rotate': 'prim1'}, {'unbind': ['prim0', 'prim0', 'prim2']}, {'bind': ['prim1', 'prim0', 'prim0', 'prim2']}]",Invalid
70,1.0,1.0,19.0,3.0,"[{'id': 'prim1', 'transformstr': 't600,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't480,300s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}, {'bind': ['prim1', 'prim0']}]",Invalid
70,1.0,1.0,20.0,3.0,"[{'id': 'prim0', 'transformstr': 't300,120s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't300,120s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}]",Invalid
71,1.0,3.0,19.0,3.0,"[{'id': 'prim1', 'transformstr': 't480,240s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't420,480r-90,0,0s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}]",AB3+90
71,1.0,3.0,13.0,3.0,"[{'id': 'prim3', 'transformstr': 't420,360s3,3,0,0'}]",[{'create': 'prim3'}],D+0
71,1.0,3.0,8.0,3.0,"[{'id': 'prim2', 'transformstr': 't540,300s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't600,360r-90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't540,480r-90,0,0s3,3,0,0'}]","[{'create': 'prim2'}, {'create': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}]",AC0B7+90
71,1.0,3.0,5.0,3.0,"[{'id': 'prim0', 'transformstr': 't480,420s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't540,360s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't600,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't420,480s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'create': 'prim0'}, {'create': 'prim0'}]",Invalid
71,1.0,3.0,0.0,3.0,"[{'id': 'prim0', 'transformstr': 't660,480r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}]",A+180
71,1.0,3.0,17.0,3.0,"[{'id': 'prim0', 'transformstr': 't540,360s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't600,300r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}]",AD6+0
71,1.0,3.0,9.0,3.0,"[{'id': 'prim0', 'transformstr': 't660,180r90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't660,300r90,0,0s3,3,0,0'}, {'id': 'prim2', 'transformstr': 't660,420r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'create': 'prim2'}, {'rotate': 'prim2'}]",AA3C11+270
71,1.0,3.0,6.0,3.0,"[{'id': 'prim0', 'transformstr': 't540,420s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't600,480s3,3,0,0'}, {'id': 'prim2', 'transformstr': 't660,480r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}, {'create': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim2'}]",AB1C15+0
71,1.0,3.0,3.0,3.0,"[{'id': 'prim0', 'transformstr': 't600,360s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't720,420r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim3'}, {'rotate': 'prim3'}]",AD0+0
71,1.0,3.0,16.0,3.0,"[{'id': 'prim0', 'transformstr': 't540,180s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't420,180s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}]",AA3+0
71,1.0,3.0,12.0,3.0,"[{'id': 'prim0', 'transformstr': 't660,240r90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't420,240s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'create': 'prim0'}]",AA1+270
71,1.0,3.0,7.0,3.0,"[{'id': 'prim0', 'transformstr': 't540,360s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't600,360s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't420,480s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}, {'create': 'prim1'}]",AB6B2+0
71,1.0,3.0,10.0,3.0,"[{'id': 'prim0', 'transformstr': 't660,360r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}]",A+270
71,1.0,3.0,20.0,3.0,"[{'id': 'prim1', 'transformstr': 't540,360s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't720,300r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}, {'rotate': 'prim0'}]",AB0+270
71,1.0,3.0,11.0,3.0,"[{'id': 'prim0', 'transformstr': 't660,360r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}]",A+270
71,1.0,3.0,2.0,3.0,"[{'id': 'prim1', 'transformstr': 't660,360r90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't720,540r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}]",AB0+180
71,1.0,3.0,1.0,3.0,"[{'id': 'prim0', 'transformstr': 't720,420r180,0,0s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't720,240r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim1'}]",AB7+180
71,1.0,3.0,14.0,3.0,"[{'id': 'prim0', 'transformstr': 't540,360s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't540,300s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}]",AB1+0
71,1.0,3.0,15.0,3.0,"[{'id': 'prim0', 'transformstr': 't660,360r90,0,0s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't600,360r90,0,0s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}, {'bind': ['prim0', 'prim1']}]",AB0+270
71,1.0,3.0,18.0,3.0,"[{'id': 'prim3', 'transformstr': 't420,360s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't540,420r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim3'}, {'rotate': 'prim0'}]",AD0+270
71,1.0,3.0,4.0,3.0,"[{'id': 'prim3', 'transformstr': 't540,240s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't540,300s3,3,0,0'}]","[{'create': 'prim3'}, {'create': 'prim3'}]",DD0+0
72,1.0,1.0,1.0,6.0,"[{'id': 'prim0', 'transformstr': 't360,120s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't540,360r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'bind': ['prim0', 'prim1']}]",AB8+0
